id,sentence,argument_head,predicate_head,role,label
ewt-train-6727,""" A fine comparison ! "" said Sancho ; "" though not so new but that I have heard it many and many a time , as well as that other one of the game of CHESS ; how , so long as the game lasts , each piece has its own particular office , and when the game is finished they are all mixed , jumbled up and shaken together , and stowed away in the bag , which is much like ending life in the grave . """,16,18,PRODUCT,0
ewt-train-6727,""" A fine comparison ! "" said Sancho ; "" though not so new but that I have heard it many and many a time , as well as that other one of the game of CHESS ; how , so long as the game lasts , each piece has its own particular office , and when the game is finished they are all mixed , jumbled up and shaken together , and stowed away in the bag , which is much like ending life in the grave . """,19,18,PRODUCT,0
ewt-train-6727,""" A fine comparison ! "" said Sancho ; "" though not so new but that I have heard it many and many a time , as well as that other one of the game of CHESS ; how , so long as the game lasts , each piece has its own particular office , and when the game is finished they are all mixed , jumbled up and shaken together , and stowed away in the bag , which is much like ending life in the grave . """,44,45,PRODUCT,0
ewt-train-6727,""" A fine comparison ! "" said Sancho ; "" though not so new but that I have heard it many and many a time , as well as that other one of the game of CHESS ; how , so long as the game lasts , each piece has its own particular office , and when the game is finished they are all mixed , jumbled up and shaken together , and stowed away in the bag , which is much like ending life in the grave . """,58,60,PRODUCT,0
ewt-train-6727,""" A fine comparison ! "" said Sancho ; "" though not so new but that I have heard it many and many a time , as well as that other one of the game of CHESS ; how , so long as the game lasts , each piece has its own particular office , and when the game is finished they are all mixed , jumbled up and shaken together , and stowed away in the bag , which is much like ending life in the grave . """,61,64,PRODUCT,0
ewt-train-6727,""" A fine comparison ! "" said Sancho ; "" though not so new but that I have heard it many and many a time , as well as that other one of the game of CHESS ; how , so long as the game lasts , each piece has its own particular office , and when the game is finished they are all mixed , jumbled up and shaken together , and stowed away in the bag , which is much like ending life in the grave . """,84,83,PRODUCT,0
ewt-train-6728,""" Thou art growing less doltish and more shrewd every day , Sancho , "" said Don Quixote .",1,3,PRODUCT,0
ewt-train-6728,""" Thou art growing less doltish and more shrewd every day , Sancho , "" said Don Quixote .",17,15,PRODUCT,0
ewt-train-6729,""" Ay , "" said Sancho ; "" it must be that some of your worship 's shrewdness sticks to me ; land that , of itself , is barren and dry , will come to yield good fruit if you dung it and till it >>",5,4,PRODUCT,0
ewt-train-6729,""" Ay , "" said Sancho ; "" it must be that some of your worship 's shrewdness sticks to me ; land that , of itself , is barren and dry , will come to yield good fruit if you dung it and till it >>",12,18,PRODUCT,0
ewt-train-6729,""" Ay , "" said Sancho ; "" it must be that some of your worship 's shrewdness sticks to me ; land that , of itself , is barren and dry , will come to yield good fruit if you dung it and till it >>",38,36,PRODUCT,1
ewt-train-6729,""" Ay , "" said Sancho ; "" it must be that some of your worship 's shrewdness sticks to me ; land that , of itself , is barren and dry , will come to yield good fruit if you dung it and till it >>",40,41,PRODUCT,0
ewt-train-6729,""" Ay , "" said Sancho ; "" it must be that some of your worship 's shrewdness sticks to me ; land that , of itself , is barren and dry , will come to yield good fruit if you dung it and till it >>",42,41,PRODUCT,0
ewt-train-6729,""" Ay , "" said Sancho ; "" it must be that some of your worship 's shrewdness sticks to me ; land that , of itself , is barren and dry , will come to yield good fruit if you dung it and till it >>",45,44,PRODUCT,0
ewt-train-6734,"The highly coloured lithograph of the Faithful Hero seemed to look dimly , in the light of one candle , at the man with no faith in anything except the truth of his own sensations .",3,8,PRODUCT,0
ewt-train-6744,I was to see that the doors were open and the signal of a green or white light in a window which faced the drive was to give notice if all was safe or if the attempt had better be postponed .,0,1,PRODUCT,0
ewt-train-6744,I was to see that the doors were open and the signal of a green or white light in a window which faced the drive was to give notice if all was safe or if the attempt had better be postponed .,20,22,PRODUCT,1
ewt-train-6744,I was to see that the doors were open and the signal of a green or white light in a window which faced the drive was to give notice if all was safe or if the attempt had better be postponed .,24,22,PRODUCT,0
ewt-train-6744,I was to see that the doors were open and the signal of a green or white light in a window which faced the drive was to give notice if all was safe or if the attempt had better be postponed .,36,40,PRODUCT,0
ewt-train-6745,""" But everything went wrong with us .",2,3,PRODUCT,0
ewt-train-6745,""" But everything went wrong with us .",6,3,PRODUCT,0
ewt-train-6748,He and his master dragged me to my room and held judgment upon me as a convicted traitress .,0,4,PRODUCT,0
ewt-train-6748,He and his master dragged me to my room and held judgment upon me as a convicted traitress .,5,4,PRODUCT,0
ewt-train-6748,He and his master dragged me to my room and held judgment upon me as a convicted traitress .,8,4,PRODUCT,0
ewt-train-6748,He and his master dragged me to my room and held judgment upon me as a convicted traitress .,11,10,PRODUCT,0
ewt-train-6751,But they determined to get rid forever of Garcia .,1,2,PRODUCT,0
ewt-train-6753,I swear that he might have twisted it off had I understood what it would mean to Garcia .,0,1,PRODUCT,0
ewt-train-6753,I swear that he might have twisted it off had I understood what it would mean to Garcia .,3,6,PRODUCT,0
ewt-train-6753,I swear that he might have twisted it off had I understood what it would mean to Garcia .,7,6,PRODUCT,0
ewt-train-6753,I swear that he might have twisted it off had I understood what it would mean to Garcia .,10,11,PRODUCT,0
ewt-train-6753,I swear that he might have twisted it off had I understood what it would mean to Garcia .,12,11,PRODUCT,0
ewt-train-6754,"Lopez addressed the note which I had written , sealed it with his sleeve - link , and sent it by the hand of the servant , Jose .",0,1,PRODUCT,0
ewt-train-6754,"Lopez addressed the note which I had written , sealed it with his sleeve - link , and sent it by the hand of the servant , Jose .",3,1,PRODUCT,0
ewt-train-6754,"Lopez addressed the note which I had written , sealed it with his sleeve - link , and sent it by the hand of the servant , Jose .",3,7,PRODUCT,0
ewt-train-6754,"Lopez addressed the note which I had written , sealed it with his sleeve - link , and sent it by the hand of the servant , Jose .",5,7,PRODUCT,0
ewt-train-6754,"Lopez addressed the note which I had written , sealed it with his sleeve - link , and sent it by the hand of the servant , Jose .",10,9,PRODUCT,0
ewt-train-6756,I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed .,0,1,PRODUCT,0
ewt-train-6756,I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed .,2,5,PRODUCT,0
ewt-train-6756,I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed .,13,14,PRODUCT,0
ewt-train-6756,I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed .,17,16,PRODUCT,0
ewt-train-6756,I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed .,20,21,PRODUCT,0
ewt-train-6761,"The Rock revolution happened in the Sixties ( 6 , number of the Beast ) .",2,3,PRODUCT,0
ewt-train-6761,"The Rock revolution happened in the Sixties ( 6 , number of the Beast ) .",6,3,PRODUCT,0
ewt-train-6763,"The Rock revolution came from the nation that allows a church to be changed to a pub or to a dance room or to a recording studio full of drug addicts , homosexuals and lunatics ( as that of George Martin , ally of the Beatles ) .",2,3,PRODUCT,0
ewt-train-6763,"The Rock revolution came from the nation that allows a church to be changed to a pub or to a dance room or to a recording studio full of drug addicts , homosexuals and lunatics ( as that of George Martin , ally of the Beatles ) .",6,3,PRODUCT,0
ewt-train-6763,"The Rock revolution came from the nation that allows a church to be changed to a pub or to a dance room or to a recording studio full of drug addicts , homosexuals and lunatics ( as that of George Martin , ally of the Beatles ) .",6,8,PRODUCT,0
